timestamp,basefee_wei,basefee_gwei,block_number
2022-05-09 00:00:00,52912902743.5705,52.912902743570505,0
2022-05-09 01:00:00,52935541805.79387,52.93554180579387,1
2022-05-09 02:00:00,53008635635.11264,53.00863563511264,2
2022-05-09 03:00:00,52973585318.378265,52.97358531837826,3
2022-05-09 04:00:00,53090071962.728836,53.090071962728835,4
2022-05-09 05:00:00,53173481895.722565,53.17348189572257,5
2022-05-09 06:00:00,53264493154.61688,53.26449315461688,6
2022-05-09 07:00:00,53256200344.28932,53.25620034428932,7
2022-05-09 08:00:00,53170590445.58603,53.17059044558603,8
2022-05-09 09:00:00,53257851376.68604,53.25785137668604,9
2022-05-09 10:00:00,53293614763.77128,53.29361476377128,10
2022-05-09 11:00:00,53420049884.18379,53.42004988418379,11
2022-05-09 12:00:00,53421682799.069084,53.42168279906908,12
2022-05-09 13:00:00,53696937670.88752,53.69693767088752,13
2022-05-09 14:00:00,53569936129.731865,53.569936129731865,14
2022-05-09 15:00:00,126667645697.88643,126.66764569788643,15
2022-05-09 16:00:00,103818270010.04341,103.8182700100434,16
2022-05-09 17:00:00,88079324348.91159,88.07932434891158,17
2022-05-09 18:00:00,77440435367.92253,77.44043536792253,18
2022-05-09 19:00:00,69864250489.58943,69.86425048958944,19
2022-05-09 20:00:00,64767936528.126114,64.76793652812611,20
2022-05-09 21:00:00,61393049154.24045,61.39304915424045,21
2022-05-09 22:00:00,58846921774.70871,58.84692177470871,22
2022-05-09 23:00:00,53521234512.75038,53.52123451275038,23
2022-05-10 00:00:00,53576081151.667244,53.576081151667246,24
2022-05-10 01:00:00,53780092827.73422,53.78009282773422,25
2022-05-10 02:00:00,53918237897.03566,53.91823789703566,26
2022-05-10 03:00:00,54295425870.84639,54.29542587084639,27
2022-05-10 04:00:00,54402607438.13792,54.40260743813791,28
2022-05-10 05:00:00,54705352735.72695,54.705352735726954,29
2022-05-10 06:00:00,54777881100.12966,54.77788110012966,30
2022-05-10 07:00:00,54934476688.583855,54.93447668858386,31
2022-05-10 08:00:00,54941663879.26565,54.94166387926565,32
2022-05-10 09:00:00,54840519019.90906,54.84051901990906,33
2022-05-10 10:00:00,54811422307.08012,54.811422307080115,34
2022-05-10 11:00:00,54745445689.05096,54.74544568905095,35
2022-05-10 12:00:00,54749435201.78855,54.74943520178855,36
2022-05-10 13:00:00,54474279283.19029,54.47427928319029,37
2022-05-10 14:00:00,54437888387.04052,54.43788838704052,38
2022-05-10 15:00:00,54273574973.24916,54.27357497324916,39
2022-05-10 16:00:00,54333254208.77863,54.333254208778634,40
2022-05-10 17:00:00,54392949012.511665,54.392949012511664,41
2022-05-10 18:00:00,54325539958.248,54.325539958248,42
2022-05-10 19:00:00,54359305472.644844,54.35930547264484,43
2022-05-10 20:00:00,54253228636.66666,54.253228636666655,44
2022-05-10 21:00:00,54368857978.9165,54.368857978916495,45
2022-05-10 22:00:00,54363775069.16928,54.36377506916928,46
2022-05-10 23:00:00,54450460868.32532,54.450460868325315,47
2022-05-11 00:00:00,54317987300.660225,54.31798730066023,48
2022-05-11 01:00:00,54363150898.72564,54.36315089872564,49
2022-05-11 02:00:00,54394004616.87368,54.39400461687368,50
2022-05-11 03:00:00,54374964302.22274,54.37496430222274,51
2022-05-11 04:00:00,54419918050.12323,54.41991805012323,52
2022-05-11 05:00:00,54526585630.8895,54.52658563088951,53
2022-05-11 06:00:00,54482462272.70087,54.482462272700865,54
2022-05-11 07:00:00,54440949847.198166,54.44094984719817,55
2022-05-11 08:00:00,54527809853.82039,54.527809853820386,56
2022-05-11 09:00:00,54722522443.31735,54.72252244331735,57
2022-05-11 10:00:00,54953085020.58582,54.953085020585824,58
2022-05-11 11:00:00,55117516219.3001,55.1175162193001,59
2022-05-11 12:00:00,55167658937.86583,55.16765893786583,60
2022-05-11 13:00:00,54983741347.58749,54.98374134758749,61
2022-05-11 14:00:00,55063625893.70585,55.06362589370585,62
2022-05-11 15:00:00,55009442321.24433,55.00944232124433,63
2022-05-11 16:00:00,55032209407.87134,55.032209407871335,64
2022-05-11 17:00:00,55074567444.24251,55.07456744424251,65
2022-05-11 18:00:00,55079471825.733246,55.07947182573324,66
2022-05-11 19:00:00,227607409687.58026,227.60740968758026,67
2022-05-11 20:00:00,182850398840.4415,182.8503988404415,68
2022-05-11 21:00:00,149954895249.56003,149.95489524956002,69
2022-05-11 22:00:00,125567013688.36911,125.56701368836912,70
2022-05-11 23:00:00,107681457009.0774,107.68145700907739,71
2022-05-12 00:00:00,94397092926.63177,94.39709292663177,72
2022-05-12 01:00:00,84399474857.6714,84.39947485767141,73
2022-05-12 02:00:00,76749198187.0858,76.7491981870858,74
2022-05-12 03:00:00,71311498498.7335,71.3114984987335,75
2022-05-12 04:00:00,67345575417.54289,67.34557541754289,76
2022-05-12 05:00:00,55827012018.487015,55.82701201848702,77
2022-05-12 06:00:00,55720346993.838326,55.72034699383833,78
2022-05-12 07:00:00,55964589866.11362,55.96458986611362,79
2022-05-12 08:00:00,55980584490.3843,55.9805844903843,80
2022-05-12 09:00:00,56074276681.12355,56.07427668112355,81
2022-05-12 10:00:00,56010999831.33133,56.01099983133133,82
2022-05-12 11:00:00,56015566820.32794,56.01556682032794,83
2022-05-12 12:00:00,56185574203.4296,56.1855742034296,84
2022-05-12 13:00:00,56155545639.891235,56.15554563989124,85
2022-05-12 14:00:00,56265718993.48405,56.26571899348405,86
2022-05-12 15:00:00,56390436472.559425,56.39043647255942,87
2022-05-12 16:00:00,56372400952.25406,56.37240095225406,88
2022-05-12 17:00:00,56328175147.73889,56.32817514773889,89
2022-05-12 18:00:00,56280096463.05473,56.28009646305473,90
2022-05-12 19:00:00,56301251114.49342,56.301251114493425,91
2022-05-12 20:00:00,56283473926.542915,56.28347392654292,92
2022-05-12 21:00:00,56344539928.10323,56.34453992810323,93
2022-05-12 22:00:00,56320249035.07895,56.32024903507895,94
2022-05-12 23:00:00,56205353645.770676,56.20535364577068,95
2022-05-13 00:00:00,56207066906.690636,56.207066906690635,96
2022-05-13 01:00:00,56076180239.19372,56.07618023919372,97
2022-05-13 02:00:00,56145577093.949036,56.145577093949036,98
2022-05-13 03:00:00,56183536104.97129,56.18353610497129,99
2022-05-13 04:00:00,56180718210.816345,56.180718210816345,100
2022-05-13 05:00:00,56337584654.11652,56.337584654116526,101
2022-05-13 06:00:00,56329972610.601364,56.32997261060137,102
2022-05-13 07:00:00,56350409383.24924,56.350409383249236,103
2022-05-13 08:00:00,56147455386.75731,56.14745538675731,104
2022-05-13 09:00:00,56113464003.61987,56.113464003619875,105
2022-05-13 10:00:00,55999832669.57915,55.99983266957915,106
2022-05-13 11:00:00,55947657116.22209,55.94765711622209,107
2022-05-13 12:00:00,55983992775.23276,55.98399277523276,108
2022-05-13 13:00:00,55970261752.12911,55.97026175212911,109
2022-05-13 14:00:00,56023047382.874306,56.0230473828743,110
2022-05-13 15:00:00,191932328581.76624,191.93232858176623,111
2022-05-13 16:00:00,153408117509.98563,153.40811750998563,112
2022-05-13 17:00:00,532805853556.5208,532.8058535565208,113
2022-05-13 18:00:00,360220050534.8573,360.2200505348573,114
2022-05-13 19:00:00,255154951406.5038,255.1549514065038,115
2022-05-13 20:00:00,189973441700.4499,189.97344170044988,116
2022-05-13 21:00:00,147871453976.5144,147.8714539765144,117
2022-05-13 22:00:00,120235594991.76048,120.23559499176048,118
2022-05-13 23:00:00,101495724386.93881,101.49572438693882,119
2022-05-14 00:00:00,78992598588.99615,78.99259858899616,120
2022-05-14 01:00:00,73372801998.6993,73.3728019986993,121
2022-05-14 02:00:00,69101410919.26372,69.10141091926371,122
2022-05-14 03:00:00,56723249859.043175,56.72324985904317,123
2022-05-14 04:00:00,56544312304.09362,56.54431230409362,124
2022-05-14 05:00:00,56493129706.001625,56.493129706001625,125
2022-05-14 06:00:00,56509920992.382706,56.5099209923827,126
2022-05-14 07:00:00,56596653842.28869,56.59665384228869,127
2022-05-14 08:00:00,56553351954.72096,56.55335195472096,128
2022-05-14 09:00:00,56434019824.7784,56.434019824778396,129
2022-05-14 10:00:00,56430583600.68573,56.43058360068573,130
2022-05-14 11:00:00,56413637562.18939,56.41363756218939,131
2022-05-14 12:00:00,56541699023.830605,56.5416990238306,132
2022-05-14 13:00:00,56655342113.4409,56.6553421134409,133
2022-05-14 14:00:00,56552186967.43296,56.55218696743296,134
2022-05-14 15:00:00,56561067506.09411,56.56106750609411,135
2022-05-14 16:00:00,56399632488.477005,56.399632488477,136
2022-05-14 17:00:00,56417518225.967545,56.41751822596755,137
2022-05-14 18:00:00,56489996701.5052,56.489996701505206,138
2022-05-14 19:00:00,56662926076.62672,56.66292607662672,139
2022-05-14 20:00:00,56771204444.69074,56.771204444690746,140
2022-05-14 21:00:00,56686142875.31384,56.68614287531384,141
2022-05-14 22:00:00,56748790717.32524,56.74879071732524,142
2022-05-14 23:00:00,56831438624.638756,56.83143862463876,143
